"Step","logistic - train_acc","logistic - train_acc__MIN","logistic - train_acc__MAX"
"25160","0.32578125","0.32578125","0.32578125"
"25170","0.3203125","0.3203125","0.3203125"
"25180","0.3296875","0.3296875","0.3296875"
"25190","0.3328125","0.3328125","0.3328125"
"25200","0.334375","0.334375","0.334375"
"25210","0.328125","0.328125","0.328125"
"25220","0.346875","0.346875","0.346875"
"25230","0.334375","0.334375","0.334375"
"25240","0.36484375","0.36484375","0.36484375"
"25250","0.33203125","0.33203125","0.33203125"
"25260","0.334375","0.334375","0.334375"
"25270","0.34140625","0.34140625","0.34140625"
"25280","0.3140625","0.3140625","0.3140625"
"25290","0.3390625","0.3390625","0.3390625"
"25300","0.33359375","0.33359375","0.33359375"
"25310","0.34609375","0.34609375","0.34609375"
"25320","0.33984375","0.33984375","0.33984375"
"25330","0.3375","0.3375","0.3375"
"25340","0.33828125","0.33828125","0.33828125"
"25350","0.334375","0.334375","0.334375"
"25360","0.3375","0.3375","0.3375"
"25370","0.3484375","0.3484375","0.3484375"
"25380","0.3421875","0.3421875","0.3421875"
"25390","0.334375","0.334375","0.334375"
"25400","0.325","0.325","0.325"
"25410","0.3296875","0.3296875","0.3296875"
"25420","0.159375","0.159375","0.159375"
"25430","0.3234375","0.3234375","0.3234375"
"25440","0.3375","0.3375","0.3375"
"25450","0.334375","0.334375","0.334375"
"25460","0.32578125","0.32578125","0.32578125"
"25470","0.32265625","0.32265625","0.32265625"
"25480","0.33671875","0.33671875","0.33671875"
"25490","0.34765625","0.34765625","0.34765625"
"25500","0.3359375","0.3359375","0.3359375"
"25510","0.3390625","0.3390625","0.3390625"
"25520","0.346875","0.346875","0.346875"
"25530","0.3578125","0.3578125","0.3578125"
"25540","0.3375","0.3375","0.3375"
"25550","0.33046875","0.33046875","0.33046875"
"25560","0.3390625","0.3390625","0.3390625"
"25570","0.33515625","0.33515625","0.33515625"
"25580","0.3296875","0.3296875","0.3296875"
"25590","0.340625","0.340625","0.340625"
"25600","0.3203125","0.3203125","0.3203125"
"25610","0.34765625","0.34765625","0.34765625"
"25620","0.35078125","0.35078125","0.35078125"
"25630","0.32421875","0.32421875","0.32421875"
"25640","0.346875","0.346875","0.346875"
"25650","0.3015625","0.3015625","0.3015625"
"25660","0.3171875","0.3171875","0.3171875"
"25670","0.34375","0.34375","0.34375"
"25680","0.328125","0.328125","0.328125"
"25690","0.32578125","0.32578125","0.32578125"
"25700","0.328125","0.328125","0.328125"
"25710","0.35546875","0.35546875","0.35546875"
"25720","0.33515625","0.33515625","0.33515625"
"25730","0.35","0.35","0.35"
"25740","0.31796875","0.31796875","0.31796875"
"25750","0.3640625","0.3640625","0.3640625"
"25760","0.33125","0.33125","0.33125"
"25770","0.3265625","0.3265625","0.3265625"
"25780","0.334375","0.334375","0.334375"
"25790","0.3390625","0.3390625","0.3390625"
"25800","0.33359375","0.33359375","0.33359375"
"25810","0.1390625","0.1390625","0.1390625"
"25820","0.33046875","0.33046875","0.33046875"
"25830","0.371875","0.371875","0.371875"
"25840","0.31953125","0.31953125","0.31953125"
"25850","0.325","0.325","0.325"
"25860","0.32421875","0.32421875","0.32421875"
"25870","0.33671875","0.33671875","0.33671875"
"25880","0.340625","0.340625","0.340625"
"25890","0.3390625","0.3390625","0.3390625"
"25900","0.33515625","0.33515625","0.33515625"
"25910","0.33828125","0.33828125","0.33828125"
"25920","0.3453125","0.3453125","0.3453125"
"25930","0.3390625","0.3390625","0.3390625"
"25940","0.35078125","0.35078125","0.35078125"
"25950","0.328125","0.328125","0.328125"
"25960","0.34140625","0.34140625","0.34140625"
"25970","0.33359375","0.33359375","0.33359375"
"25980","0.3421875","0.3421875","0.3421875"
"25990","0.33359375","0.33359375","0.33359375"
"26000","0.32734375","0.32734375","0.32734375"
"26010","0.32734375","0.32734375","0.32734375"
"26020","0.33515625","0.33515625","0.33515625"
"26030","0.325","0.325","0.325"
"26040","0.35703125","0.35703125","0.35703125"
"26050","0.34140625","0.34140625","0.34140625"
"26060","0.3265625","0.3265625","0.3265625"
"26070","0.35703125","0.35703125","0.35703125"
"26080","0.33515625","0.33515625","0.33515625"
"26090","0.34140625","0.34140625","0.34140625"
"26100","0.33515625","0.33515625","0.33515625"
"26110","0.33359375","0.33359375","0.33359375"
"26120","0.3","0.3","0.3"
"26130","0.34609375","0.34609375","0.34609375"
"26140","0.3328125","0.3328125","0.3328125"
"26150","0.353125","0.353125","0.353125"
"26160","0.35234375","0.35234375","0.35234375"
"26170","0.321875","0.321875","0.321875"
"26180","0.34609375","0.34609375","0.34609375"
"26190","0.315625","0.315625","0.315625"
"26200","0.10546875","0.10546875","0.10546875"
"26210","0.32578125","0.32578125","0.32578125"
"26220","0.3359375","0.3359375","0.3359375"
"26230","0.34765625","0.34765625","0.34765625"
"26240","0.35546875","0.35546875","0.35546875"
"26250","0.35","0.35","0.35"
"26260","0.32734375","0.32734375","0.32734375"
"26270","0.325","0.325","0.325"
"26280","0.31953125","0.31953125","0.31953125"
"26290","0.328125","0.328125","0.328125"
"26300","0.3421875","0.3421875","0.3421875"
"26310","0.36171875","0.36171875","0.36171875"
"26320","0.3046875","0.3046875","0.3046875"
"26330","0.3734375","0.3734375","0.3734375"
"26340","0.31640625","0.31640625","0.31640625"
"26350","0.31328125","0.31328125","0.31328125"
"26360","0.3265625","0.3265625","0.3265625"
"26370","0.32578125","0.32578125","0.32578125"
"26380","0.325","0.325","0.325"
"26390","0.325","0.325","0.325"
"26400","0.34296875","0.34296875","0.34296875"
"26410","0.34296875","0.34296875","0.34296875"
"26420","0.3484375","0.3484375","0.3484375"
"26430","0.3578125","0.3578125","0.3578125"
"26440","0.3390625","0.3390625","0.3390625"
"26450","0.34140625","0.34140625","0.34140625"
"26460","0.33125","0.33125","0.33125"
"26470","0.3234375","0.3234375","0.3234375"
"26480","0.33828125","0.33828125","0.33828125"
"26490","0.33203125","0.33203125","0.33203125"
"26500","0.34453125","0.34453125","0.34453125"
"26510","0.3203125","0.3203125","0.3203125"
"26520","0.3234375","0.3234375","0.3234375"
"26530","0.33828125","0.33828125","0.33828125"
"26540","0.34296875","0.34296875","0.34296875"
"26550","0.3359375","0.3359375","0.3359375"
"26560","0.33125","0.33125","0.33125"
"26570","0.34453125","0.34453125","0.34453125"
"26580","0.31484375","0.31484375","0.31484375"
"26590","0.07578125","0.07578125","0.07578125"
"26600","0.309375","0.309375","0.309375"
"26610","0.35234375","0.35234375","0.35234375"
"26620","0.3421875","0.3421875","0.3421875"
"26630","0.325","0.325","0.325"
"26640","0.3296875","0.3296875","0.3296875"
"26650","0.31484375","0.31484375","0.31484375"
"26660","0.3328125","0.3328125","0.3328125"
"26670","0.31171875","0.31171875","0.31171875"
"26680","0.3546875","0.3546875","0.3546875"
"26690","0.346875","0.346875","0.346875"
"26700","0.325","0.325","0.325"
"26710","0.334375","0.334375","0.334375"
"26720","0.328125","0.328125","0.328125"
"26730","0.3234375","0.3234375","0.3234375"
"26740","0.33671875","0.33671875","0.33671875"
"26750","0.3375","0.3375","0.3375"
"26760","0.359375","0.359375","0.359375"
"26770","0.3453125","0.3453125","0.3453125"
"26780","0.3609375","0.3609375","0.3609375"
"26790","0.334375","0.334375","0.334375"
"26800","0.32265625","0.32265625","0.32265625"
"26810","0.35390625","0.35390625","0.35390625"
"26820","0.35078125","0.35078125","0.35078125"
"26830","0.31796875","0.31796875","0.31796875"
"26840","0.3265625","0.3265625","0.3265625"
"26850","0.328125","0.328125","0.328125"
"26860","0.334375","0.334375","0.334375"
"26870","0.37109375","0.37109375","0.37109375"
"26880","0.33359375","0.33359375","0.33359375"
"26890","0.33671875","0.33671875","0.33671875"
"26900","0.33515625","0.33515625","0.33515625"
"26910","0.3171875","0.3171875","0.3171875"
"26920","0.32890625","0.32890625","0.32890625"
"26930","0.33046875","0.33046875","0.33046875"
"26940","0.33046875","0.33046875","0.33046875"
"26950","0.3234375","0.3234375","0.3234375"
"26960","0.3390625","0.3390625","0.3390625"
"26970","0.34765625","0.34765625","0.34765625"
"26980","0.03515625","0.03515625","0.03515625"
"26990","0.32109375","0.32109375","0.32109375"
"27000","0.3328125","0.3328125","0.3328125"
"27010","0.32421875","0.32421875","0.32421875"
"27020","0.34140625","0.34140625","0.34140625"
"27030","0.3359375","0.3359375","0.3359375"
"27040","0.33984375","0.33984375","0.33984375"
"27050","0.3359375","0.3359375","0.3359375"
"27060","0.33359375","0.33359375","0.33359375"
"27070","0.340625","0.340625","0.340625"
"27080","0.33515625","0.33515625","0.33515625"
"27090","0.33828125","0.33828125","0.33828125"
"27100","0.33359375","0.33359375","0.33359375"
"27110","0.334375","0.334375","0.334375"
"27120","0.33125","0.33125","0.33125"
"27130","0.3140625","0.3140625","0.3140625"
"27140","0.34140625","0.34140625","0.34140625"
"27150","0.3234375","0.3234375","0.3234375"
"27160","0.32578125","0.32578125","0.32578125"
"27170","0.33984375","0.33984375","0.33984375"
"27180","0.3546875","0.3546875","0.3546875"
"27190","0.353125","0.353125","0.353125"
"27200","0.334375","0.334375","0.334375"
"27210","0.35078125","0.35078125","0.35078125"
"27220","0.35859375","0.35859375","0.35859375"
"27230","0.3203125","0.3203125","0.3203125"
"27240","0.3125","0.3125","0.3125"
"27250","0.32109375","0.32109375","0.32109375"
"27260","0.33046875","0.33046875","0.33046875"
"27270","0.34375","0.34375","0.34375"
"27280","0.36953125","0.36953125","0.36953125"
"27290","0.33671875","0.33671875","0.33671875"
"27300","0.34921875","0.34921875","0.34921875"
"27310","0.3453125","0.3453125","0.3453125"
"27320","0.33671875","0.33671875","0.33671875"
"27330","0.35390625","0.35390625","0.35390625"
"27340","0.3375","0.3375","0.3375"
"27350","0.3359375","0.3359375","0.3359375"
"27360","0.33828125","0.33828125","0.33828125"
"27370","0.32421875","0.32421875","0.32421875"
"27380","0.334375","0.334375","0.334375"
"27390","0.33828125","0.33828125","0.33828125"
"27400","0.309375","0.309375","0.309375"
"27410","0.328125","0.328125","0.328125"
"27420","0.3390625","0.3390625","0.3390625"
"27430","0.33671875","0.33671875","0.33671875"
"27440","0.346875","0.346875","0.346875"
"27450","0.334375","0.334375","0.334375"
"27460","0.31953125","0.31953125","0.31953125"
"27470","0.3359375","0.3359375","0.3359375"
"27480","0.3328125","0.3328125","0.3328125"
"27490","0.3453125","0.3453125","0.3453125"
"27500","0.34296875","0.34296875","0.34296875"
"27510","0.3359375","0.3359375","0.3359375"
"27520","0.3453125","0.3453125","0.3453125"
"27530","0.34453125","0.34453125","0.34453125"
"27540","0.33203125","0.33203125","0.33203125"
"27550","0.35859375","0.35859375","0.35859375"
"27560","0.340625","0.340625","0.340625"
"27570","0.359375","0.359375","0.359375"
"27580","0.31171875","0.31171875","0.31171875"
"27590","0.34765625","0.34765625","0.34765625"
"27600","0.32734375","0.32734375","0.32734375"
"27610","0.32265625","0.32265625","0.32265625"
"27620","0.31640625","0.31640625","0.31640625"
"27630","0.328125","0.328125","0.328125"
"27640","0.35","0.35","0.35"
"27650","0.33515625","0.33515625","0.33515625"
"27660","0.32421875","0.32421875","0.32421875"
"27670","0.3609375","0.3609375","0.3609375"
"27680","0.34921875","0.34921875","0.34921875"
"27690","0.33828125","0.33828125","0.33828125"
"27700","0.3328125","0.3328125","0.3328125"
"27710","0.346875","0.346875","0.346875"
"27720","0.3296875","0.3296875","0.3296875"
"27730","0.34375","0.34375","0.34375"
"27740","0.34375","0.34375","0.34375"
"27750","0.35078125","0.35078125","0.35078125"
"27760","0.31171875","0.31171875","0.31171875"
"27770","0.30078125","0.30078125","0.30078125"
"27780","0.3578125","0.3578125","0.3578125"
"27790","0.32578125","0.32578125","0.32578125"
"27800","0.3296875","0.3296875","0.3296875"
"27810","0.33125","0.33125","0.33125"
"27820","0.32734375","0.32734375","0.32734375"
"27830","0.33125","0.33125","0.33125"
"27840","0.32421875","0.32421875","0.32421875"
"27850","0.328125","0.328125","0.328125"
"27860","0.3359375","0.3359375","0.3359375"
"27870","0.33125","0.33125","0.33125"
"27880","0.3390625","0.3390625","0.3390625"
"27890","0.3515625","0.3515625","0.3515625"
"27900","0.33671875","0.33671875","0.33671875"
"27910","0.3328125","0.3328125","0.3328125"
"27920","0.3125","0.3125","0.3125"
"27930","0.3421875","0.3421875","0.3421875"
"27940","0.3390625","0.3390625","0.3390625"
"27950","0.3390625","0.3390625","0.3390625"
"27960","0.35859375","0.35859375","0.35859375"
"27970","0.33515625","0.33515625","0.33515625"
"27980","0.36640625","0.36640625","0.36640625"
"27990","0.3484375","0.3484375","0.3484375"
"28000","0.34375","0.34375","0.34375"
"28010","0.33046875","0.33046875","0.33046875"
"28020","0.346875","0.346875","0.346875"
"28030","0.321875","0.321875","0.321875"
"28040","0.3375","0.3375","0.3375"
"28050","0.3453125","0.3453125","0.3453125"
"28060","0.31640625","0.31640625","0.31640625"
"28070","0.3234375","0.3234375","0.3234375"
"28080","0.3375","0.3375","0.3375"
"28090","0.340625","0.340625","0.340625"
"28100","0.3625","0.3625","0.3625"
"28110","0.33515625","0.33515625","0.33515625"
"28120","0.3703125","0.3703125","0.3703125"
"28130","0.31171875","0.31171875","0.31171875"
"28140","0.3515625","0.3515625","0.3515625"
"28150","0.33984375","0.33984375","0.33984375"
"28160","0.28203125","0.28203125","0.28203125"
"28170","0.30546875","0.30546875","0.30546875"
"28180","0.33828125","0.33828125","0.33828125"
"28190","0.32734375","0.32734375","0.32734375"
"28200","0.33671875","0.33671875","0.33671875"
"28210","0.346875","0.346875","0.346875"
"28220","0.31640625","0.31640625","0.31640625"
"28230","0.321875","0.321875","0.321875"
"28240","0.3078125","0.3078125","0.3078125"
"28250","0.31953125","0.31953125","0.31953125"
"28260","0.334375","0.334375","0.334375"
"28270","0.32890625","0.32890625","0.32890625"
"28280","0.35859375","0.35859375","0.35859375"
"28290","0.346875","0.346875","0.346875"
"28300","0.32578125","0.32578125","0.32578125"
"28310","0.346875","0.346875","0.346875"
"28320","0.34140625","0.34140625","0.34140625"
"28330","0.353125","0.353125","0.353125"
"28340","0.32578125","0.32578125","0.32578125"
"28350","0.32734375","0.32734375","0.32734375"
"28360","0.3234375","0.3234375","0.3234375"
"28370","0.3515625","0.3515625","0.3515625"
"28380","0.33984375","0.33984375","0.33984375"
"28390","0.33203125","0.33203125","0.33203125"
"28400","0.33359375","0.33359375","0.33359375"
"28410","0.3359375","0.3359375","0.3359375"
"28420","0.3359375","0.3359375","0.3359375"
"28430","0.35546875","0.35546875","0.35546875"
"28440","0.35546875","0.35546875","0.35546875"
"28450","0.32890625","0.32890625","0.32890625"
"28460","0.3359375","0.3359375","0.3359375"
"28470","0.34375","0.34375","0.34375"
"28480","0.3546875","0.3546875","0.3546875"
"28490","0.3453125","0.3453125","0.3453125"
"28500","0.32734375","0.32734375","0.32734375"
"28510","0.340625","0.340625","0.340625"
"28520","0.33671875","0.33671875","0.33671875"
"28530","0.328125","0.328125","0.328125"
"28540","0.32734375","0.32734375","0.32734375"
"28550","0.24375","0.24375","0.24375"
"28560","0.3078125","0.3078125","0.3078125"
"28570","0.30234375","0.30234375","0.30234375"
"28580","0.34921875","0.34921875","0.34921875"
"28590","0.34375","0.34375","0.34375"
"28600","0.3390625","0.3390625","0.3390625"
"28610","0.334375","0.334375","0.334375"
"28620","0.3171875","0.3171875","0.3171875"
"28630","0.34765625","0.34765625","0.34765625"
"28640","0.3390625","0.3390625","0.3390625"
"28650","0.33828125","0.33828125","0.33828125"
"28660","0.34375","0.34375","0.34375"
"28670","0.3625","0.3625","0.3625"
"28680","0.36015625","0.36015625","0.36015625"
"28690","0.33125","0.33125","0.33125"
"28700","0.36796875","0.36796875","0.36796875"
"28710","0.31953125","0.31953125","0.31953125"
"28720","0.3203125","0.3203125","0.3203125"
"28730","0.32109375","0.32109375","0.32109375"
"28740","0.34453125","0.34453125","0.34453125"
"28750","0.3484375","0.3484375","0.3484375"
"28760","0.3109375","0.3109375","0.3109375"
"28770","0.3265625","0.3265625","0.3265625"
"28780","0.34609375","0.34609375","0.34609375"
"28790","0.34296875","0.34296875","0.34296875"
"28800","0.3375","0.3375","0.3375"
"28810","0.325","0.325","0.325"
"28820","0.3421875","0.3421875","0.3421875"
"28830","0.33359375","0.33359375","0.33359375"
"28840","0.33984375","0.33984375","0.33984375"
"28850","0.34140625","0.34140625","0.34140625"
"28860","0.34921875","0.34921875","0.34921875"
"28870","0.34296875","0.34296875","0.34296875"
"28880","0.3390625","0.3390625","0.3390625"
"28890","0.32890625","0.32890625","0.32890625"
"28900","0.3453125","0.3453125","0.3453125"
"28910","0.3515625","0.3515625","0.3515625"
"28920","0.325","0.325","0.325"
"28930","0.3328125","0.3328125","0.3328125"
"28940","0.2046875","0.2046875","0.2046875"
"28950","0.35078125","0.35078125","0.35078125"
"28960","0.33125","0.33125","0.33125"
"28970","0.33671875","0.33671875","0.33671875"
"28980","0.321875","0.321875","0.321875"
"28990","0.3578125","0.3578125","0.3578125"
"29000","0.3109375","0.3109375","0.3109375"
"29010","0.33828125","0.33828125","0.33828125"
"29020","0.334375","0.334375","0.334375"
"29030","0.3453125","0.3453125","0.3453125"
"29040","0.31796875","0.31796875","0.31796875"
"29050","0.365625","0.365625","0.365625"
"29060","0.34296875","0.34296875","0.34296875"
"29070","0.33359375","0.33359375","0.33359375"
"29080","0.33671875","0.33671875","0.33671875"
"29090","0.33125","0.33125","0.33125"
"29100","0.3390625","0.3390625","0.3390625"
"29110","0.31484375","0.31484375","0.31484375"
"29120","0.3296875","0.3296875","0.3296875"
"29130","0.3546875","0.3546875","0.3546875"
"29140","0.3625","0.3625","0.3625"
"29150","0.33359375","0.33359375","0.33359375"
"29160","0.3359375","0.3359375","0.3359375"
"29170","0.32890625","0.32890625","0.32890625"
"29180","0.35","0.35","0.35"
"29190","0.33125","0.33125","0.33125"
"29200","0.33359375","0.33359375","0.33359375"
"29210","0.34296875","0.34296875","0.34296875"
"29220","0.35703125","0.35703125","0.35703125"
"29230","0.3484375","0.3484375","0.3484375"
"29240","0.3515625","0.3515625","0.3515625"
"29250","0.35","0.35","0.35"
"29260","0.33203125","0.33203125","0.33203125"
"29270","0.34296875","0.34296875","0.34296875"
"29280","0.32109375","0.32109375","0.32109375"
"29290","0.3375","0.3375","0.3375"
"29300","0.34375","0.34375","0.34375"
"29310","0.31015625","0.31015625","0.31015625"
"29320","0.340625","0.340625","0.340625"
"29330","0.16953125","0.16953125","0.16953125"
"29340","0.3328125","0.3328125","0.3328125"
"29350","0.33984375","0.33984375","0.33984375"
"29360","0.33828125","0.33828125","0.33828125"
"29370","0.340625","0.340625","0.340625"
"29380","0.3484375","0.3484375","0.3484375"
"29390","0.325","0.325","0.325"
"29400","0.325","0.325","0.325"
"29410","0.328125","0.328125","0.328125"
"29420","0.31953125","0.31953125","0.31953125"
"29430","0.334375","0.334375","0.334375"
"29440","0.3328125","0.3328125","0.3328125"
"29450","0.3453125","0.3453125","0.3453125"
"29460","0.3546875","0.3546875","0.3546875"
"29470","0.33046875","0.33046875","0.33046875"
"29480","0.34609375","0.34609375","0.34609375"
"29490","0.33125","0.33125","0.33125"
"29500","0.35234375","0.35234375","0.35234375"
"29510","0.3484375","0.3484375","0.3484375"
"29520","0.34453125","0.34453125","0.34453125"
"29530","0.35859375","0.35859375","0.35859375"
"29540","0.36484375","0.36484375","0.36484375"
"29550","0.328125","0.328125","0.328125"
"29560","0.35625","0.35625","0.35625"
"29570","0.3359375","0.3359375","0.3359375"
"29580","0.3390625","0.3390625","0.3390625"
"29590","0.3328125","0.3328125","0.3328125"
"29600","0.33125","0.33125","0.33125"
"29610","0.3234375","0.3234375","0.3234375"
"29620","0.33984375","0.33984375","0.33984375"
"29630","0.33203125","0.33203125","0.33203125"
"29640","0.34140625","0.34140625","0.34140625"
"29650","0.33046875","0.33046875","0.33046875"
"29660","0.33671875","0.33671875","0.33671875"
"29670","0.3390625","0.3390625","0.3390625"
"29680","0.36640625","0.36640625","0.36640625"
"29690","0.3421875","0.3421875","0.3421875"
"29700","0.32578125","0.32578125","0.32578125"
"29710","0.3265625","0.3265625","0.3265625"
"29720","0.1359375","0.1359375","0.1359375"
"29730","0.3484375","0.3484375","0.3484375"
"29740","0.34453125","0.34453125","0.34453125"
"29750","0.3453125","0.3453125","0.3453125"
"29760","0.34375","0.34375","0.34375"
"29770","0.325","0.325","0.325"
"29780","0.35234375","0.35234375","0.35234375"
"29790","0.35625","0.35625","0.35625"
"29800","0.34140625","0.34140625","0.34140625"
"29810","0.37109375","0.37109375","0.37109375"
"29820","0.32578125","0.32578125","0.32578125"
"29830","0.315625","0.315625","0.315625"
"29840","0.3421875","0.3421875","0.3421875"
"29850","0.32109375","0.32109375","0.32109375"
"29860","0.3234375","0.3234375","0.3234375"
"29870","0.31640625","0.31640625","0.31640625"
"29880","0.334375","0.334375","0.334375"
"29890","0.34453125","0.34453125","0.34453125"
"29900","0.3328125","0.3328125","0.3328125"
"29910","0.33203125","0.33203125","0.33203125"
"29920","0.33828125","0.33828125","0.33828125"
"29930","0.3109375","0.3109375","0.3109375"
"29940","0.33671875","0.33671875","0.33671875"
"29950","0.35703125","0.35703125","0.35703125"
"29960","0.32734375","0.32734375","0.32734375"
"29970","0.3359375","0.3359375","0.3359375"
"29980","0.3296875","0.3296875","0.3296875"
"29990","0.33046875","0.33046875","0.33046875"
"30000","0.33203125","0.33203125","0.33203125"
"30010","0.365625","0.365625","0.365625"
"30020","0.33203125","0.33203125","0.33203125"
"30030","0.36015625","0.36015625","0.36015625"
"30040","0.296875","0.296875","0.296875"
"30050","0.33359375","0.33359375","0.33359375"
"30060","0.34296875","0.34296875","0.34296875"
"30070","0.33984375","0.33984375","0.33984375"
"30080","0.359375","0.359375","0.359375"
"30090","0.33671875","0.33671875","0.33671875"
"30100","0.35625","0.35625","0.35625"
"30110","0.09921875","0.09921875","0.09921875"
"30120","0.34609375","0.34609375","0.34609375"
"30130","0.33984375","0.33984375","0.33984375"
"30140","0.31015625","0.31015625","0.31015625"
"30150","0.31640625","0.31640625","0.31640625"
"30160","0.34765625","0.34765625","0.34765625"
"30170","0.33359375","0.33359375","0.33359375"
"30180","0.35859375","0.35859375","0.35859375"
"30190","0.3453125","0.3453125","0.3453125"
"30200","0.36328125","0.36328125","0.36328125"
"30210","0.34296875","0.34296875","0.34296875"
"30220","0.3390625","0.3390625","0.3390625"
"30230","0.31484375","0.31484375","0.31484375"
"30240","0.31640625","0.31640625","0.31640625"
"30250","0.36015625","0.36015625","0.36015625"
"30260","0.33046875","0.33046875","0.33046875"
"30270","0.35625","0.35625","0.35625"
"30280","0.33203125","0.33203125","0.33203125"
"30290","0.3453125","0.3453125","0.3453125"
"30300","0.33203125","0.33203125","0.33203125"
"30310","0.359375","0.359375","0.359375"
"30320","0.34375","0.34375","0.34375"
"30330","0.36171875","0.36171875","0.36171875"
"30340","0.33828125","0.33828125","0.33828125"
"30350","0.3046875","0.3046875","0.3046875"
"30360","0.33671875","0.33671875","0.33671875"
"30370","0.346875","0.346875","0.346875"
"30380","0.34765625","0.34765625","0.34765625"
"30390","0.35390625","0.35390625","0.35390625"
"30400","0.325","0.325","0.325"
"30410","0.3234375","0.3234375","0.3234375"
"30420","0.3546875","0.3546875","0.3546875"
"30430","0.3375","0.3375","0.3375"
"30440","0.33359375","0.33359375","0.33359375"
"30450","0.33359375","0.33359375","0.33359375"
"30460","0.33046875","0.33046875","0.33046875"
"30470","0.32578125","0.32578125","0.32578125"
"30480","0.34609375","0.34609375","0.34609375"
"30490","0.33046875","0.33046875","0.33046875"
"30500","0.0578125","0.0578125","0.0578125"
"30510","0.325","0.325","0.325"
"30520","0.36484375","0.36484375","0.36484375"
"30530","0.3453125","0.3453125","0.3453125"
"30540","0.35078125","0.35078125","0.35078125"
"30550","0.34921875","0.34921875","0.34921875"
"30560","0.334375","0.334375","0.334375"
"30570","0.3609375","0.3609375","0.3609375"
"30580","0.346875","0.346875","0.346875"
"30590","0.3484375","0.3484375","0.3484375"
"30600","0.33515625","0.33515625","0.33515625"
"30610","0.3203125","0.3203125","0.3203125"
"30620","0.36484375","0.36484375","0.36484375"
"30630","0.34921875","0.34921875","0.34921875"
"30640","0.32890625","0.32890625","0.32890625"
"30650","0.33359375","0.33359375","0.33359375"
"30660","0.325","0.325","0.325"
"30670","0.346875","0.346875","0.346875"
"30680","0.3203125","0.3203125","0.3203125"
"30690","0.3421875","0.3421875","0.3421875"
"30700","0.3328125","0.3328125","0.3328125"
"30710","0.3265625","0.3265625","0.3265625"
"30720","0.34296875","0.34296875","0.34296875"
"30730","0.3515625","0.3515625","0.3515625"
"30740","0.31796875","0.31796875","0.31796875"
"30750","0.33515625","0.33515625","0.33515625"
"30760","0.321875","0.321875","0.321875"
"30770","0.35234375","0.35234375","0.35234375"
"30780","0.33203125","0.33203125","0.33203125"
"30790","0.31640625","0.31640625","0.31640625"
"30800","0.33828125","0.33828125","0.33828125"
"30810","0.33125","0.33125","0.33125"
"30820","0.33515625","0.33515625","0.33515625"
"30830","0.35625","0.35625","0.35625"
"30840","0.33515625","0.33515625","0.33515625"
"30850","0.33125","0.33125","0.33125"
"30860","0.34375","0.34375","0.34375"
"30870","0.34375","0.34375","0.34375"
"30880","0.3375","0.3375","0.3375"
"30890","0.02890625","0.02890625","0.02890625"
"30900","0.33984375","0.33984375","0.33984375"
"30910","0.33984375","0.33984375","0.33984375"
"30920","0.3234375","0.3234375","0.3234375"
"30930","0.33046875","0.33046875","0.33046875"
"30940","0.33671875","0.33671875","0.33671875"
"30950","0.33671875","0.33671875","0.33671875"
"30960","0.346875","0.346875","0.346875"
"30970","0.34609375","0.34609375","0.34609375"
"30980","0.34765625","0.34765625","0.34765625"
"30990","0.31875","0.31875","0.31875"
"31000","0.340625","0.340625","0.340625"
"31010","0.36015625","0.36015625","0.36015625"
"31020","0.3515625","0.3515625","0.3515625"
"31030","0.33359375","0.33359375","0.33359375"
"31040","0.32890625","0.32890625","0.32890625"
"31050","0.3265625","0.3265625","0.3265625"
"31060","0.33671875","0.33671875","0.33671875"
"31070","0.36953125","0.36953125","0.36953125"
"31080","0.33203125","0.33203125","0.33203125"
"31090","0.3421875","0.3421875","0.3421875"
"31100","0.3671875","0.3671875","0.3671875"
"31110","0.33125","0.33125","0.33125"
"31120","0.32265625","0.32265625","0.32265625"
"31130","0.32109375","0.32109375","0.32109375"
"31140","0.34609375","0.34609375","0.34609375"
"31150","0.33125","0.33125","0.33125"
"31160","0.36015625","0.36015625","0.36015625"
"31170","0.34296875","0.34296875","0.34296875"
"31180","0.3140625","0.3140625","0.3140625"
"31190","0.32734375","0.32734375","0.32734375"
"31200","0.3421875","0.3421875","0.3421875"
"31210","0.33515625","0.33515625","0.33515625"
"31220","0.3453125","0.3453125","0.3453125"
"31230","0.32421875","0.32421875","0.32421875"
"31240","0.36328125","0.36328125","0.36328125"
"31250","0.32734375","0.32734375","0.32734375"
"31260","0.33125","0.33125","0.33125"
"31270","0.32734375","0.32734375","0.32734375"
"31280","0.34921875","0.34921875","0.34921875"
"31290","0.3265625","0.3265625","0.3265625"
"31300","0.32890625","0.32890625","0.32890625"
"31310","0.35234375","0.35234375","0.35234375"
"31320","0.3421875","0.3421875","0.3421875"
"31330","0.35234375","0.35234375","0.35234375"
"31340","0.3515625","0.3515625","0.3515625"
"31350","0.34453125","0.34453125","0.34453125"
"31360","0.32734375","0.32734375","0.32734375"
"31370","0.36484375","0.36484375","0.36484375"
"31380","0.3359375","0.3359375","0.3359375"
"31390","0.3203125","0.3203125","0.3203125"
"31400","0.340625","0.340625","0.340625"
"31410","0.32109375","0.32109375","0.32109375"
"31420","0.315625","0.315625","0.315625"
"31430","0.359375","0.359375","0.359375"
"31440","0.340625","0.340625","0.340625"
"31450","0.35078125","0.35078125","0.35078125"
